* Measurement data measured by REW V5.20
* Source: /Users/mrs/Desktop/Harman 2019.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jun 17, 2022 6:40:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from /Users/mrs/Desktop/Harman 2019.txt Format: Comma/Tab/Space delimited data 480 values loaded, 20 Hz to 19,753 Hz log spaced
* Measurement: Harman 2019
* Smoothing: 1/48 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
650.000000	100.207344	0
660.000000	100.247650	0
670.000000	100.290009	0
680.000000	100.328522	0
690.000000	100.295959	0
700.000000	100.345413	0
710.000000	100.393661	0
720.000000	100.376900	0
730.000000	100.426407	0
740.000000	100.494759	0
750.000000	100.480606	0
762.000000	100.542755	0
775.000000	100.548965	0
788.000000	100.650314	0
800.000000	100.722862	0
812.000000	100.748238	0
825.000000	100.832840	0
838.000000	100.847054	0
850.000000	100.859200	0
862.000000	100.882858	0
875.000000	100.915855	0
885.000000	100.977219	0
900.000000	101.190063	0
912.000000	101.220924	0
925.000000	101.254234	0
938.000000	101.344391	0
950.000000	101.260422	0
962.000000	101.327034	0
975.000000	101.421234	0
988.000000	101.521591	0
1000.000000	101.619904	0
1015.000000	101.604973	0
1030.000000	101.776360	0
1044.000000	101.809608	0
1060.000000	101.924255	0
1075.000000	101.788490	0
1090.000000	101.829269	0
1106.000000	101.885902	0
1120.000000	101.914734	0
1138.000000	102.077377	0
1150.000000	102.131233	0
1172.000000	102.267776	0
1180.000000	102.279938	0
1206.000000	102.212074	0
1220.000000	102.209274	0
1241.000000	102.193413	0
1250.000000	102.262177	0
1265.000000	102.394798	0
1280.000000	102.381264	0
1315.000000	102.383057	0
1320.000000	102.384338	0
1340.000000	102.499260	0
1360.000000	102.434616	0
1380.000000	102.561783	0
1400.000000	102.591164	0
1430.000000	102.863770	0
1450.000000	102.889740	0
1475.000000	102.941483	0
1500.000000	102.992531	0
1525.000000	103.253906	0
1550.000000	103.283661	0
1575.000000	103.481079	0
1600.000000	103.656326	0
1625.000000	103.776985	0
1650.000000	103.882179	0
1675.000000	103.949066	0
1700.000000	104.089203	0
1725.000000	104.220718	0
1750.000000	104.344643	0
1775.000000	104.459366	0
1800.000000	104.632637	0
1825.000000	104.744316	0
1850.000000	104.830315	0
1875.000000	104.951706	0
1900.000000	105.006721	0
1925.000000	105.133148	0
1950.000000	105.253067	0
1975.000000	105.360222	0
2000.000000	105.532478	0
2030.000000	105.650055	0
2060.000000	105.796379	0
2090.000000	105.954720	0
2120.000000	106.096382	0
2140.000000	106.135109	0
2180.000000	106.209755	0
2200.000000	106.311607	0
2240.000000	106.485291	0
2270.000000	106.596481	0
2300.000000	106.745850	0
2330.000000	106.880981	0
2360.000000	107.004349	0
2400.000000	107.154327	0
2430.000000	107.283630	0
2470.000000	107.462662	0
2500.000000	107.506859	0
2540.000000	107.717918	0
2580.000000	107.828011	0
2620.000000	107.988586	0
2650.000000	108.132393	0
2690.000000	108.267799	0
2720.000000	108.426071	0
2760.000000	108.548782	0
2800.000000	108.665321	0
2850.000000	108.814827	0
2900.000000	108.966354	0
2950.000000	109.128311	0
3000.000000	109.291389	0
3040.000000	109.310921	0
3070.000000	109.350075	0
3110.000000	109.459152	0
3150.000000	109.543831	0
3200.000000	109.570419	0
3250.000000	109.623917	0
3300.000000	109.722267	0
3350.000000	109.867081	0
3400.000000	110.003387	0
3450.000000	110.169319	0
3500.000000	110.304260	0
3550.000000	110.383804	0
3600.000000	110.530106	0
3650.000000	110.616798	0
3700.000000	110.666908	0
3750.000000	110.752335	0
3820.000000	110.815590	0
3870.000000	110.808632	0
3950.000000	110.697121	0
4000.000000	110.640274	0
4060.000000	110.631165	0
4120.000000	110.673332	0
4180.000000	110.644783	0
4250.000000	110.464539	0
4310.000000	110.371071	0
4370.000000	110.239815	0
4440.000000	110.208611	0
4500.000000	110.072342	0
4550.000000	110.040924	0
4620.000000	110.008804	0
4680.000000	109.827316	0
4750.000000	109.844749	0
4820.000000	109.904549	0
4870.000000	109.888611	0
4940.000000	109.923416	0
5000.000000	109.927765	0
5080.000000	109.945862	0
5150.000000	109.821716	0
5220.000000	109.652687	0
5300.000000	109.776283	0
5380.000000	109.645073	0
5450.000000	109.688034	0
5520.000000	109.781448	0
5600.000000	109.935226	0
5700.000000	109.917496	0
5800.000000	109.761932	0
5900.000000	109.674118	0
6000.000000	109.508041	0
6080.000000	109.446396	0
6150.000000	109.413345	0
6220.000000	109.379929	0
6300.000000	109.368324	0
6400.000000	109.287971	0
6500.000000	109.312111	0
6600.000000	109.448776	0
6700.000000	109.417625	0
6800.000000	109.520111	0
6900.000000	109.576576	0
7000.000000	109.627586	0
7100.000000	109.474731	0
7200.000000	109.303825	0
7300.000000	109.132484	0
7400.000000	108.957458	0
7500.000000	108.778824	0
7620.000000	108.559853	0
7750.000000	108.317123	0
7880.000000	108.068985	0
8000.000000	107.835129	0
8120.000000	107.595085	0
8250.000000	107.330505	0
8380.000000	107.061722	0
8500.000000	106.810242	0
8620.000000	106.555878	0
8750.000000	106.277466	0
8850.000000	106.061516	0
9000.000000	105.735260	0
9120.000000	105.472649	0
9250.000000	105.186874	0
9380.000000	104.900276	0
9500.000000	104.635338	0
9620.000000	104.370399	0
9750.000000	104.083771	0
9880.000000	103.798035	0
10000.000000	103.535362	0
10150.000000	103.209106	0
10300.000000	102.885796	0
10440.000000	102.587219	0
10600.000000	102.250565	0
10750.000000	101.940071	0
10900.000000	101.635208	0
11060.000000	101.317955	0
11200.000000	101.048157	0
11380.000000	100.710541	0
11500.000000	100.491592	0
11720.000000	100.103065	0
11800.000000	99.966759	0
12060.000000	99.544342	0
12200.000000	99.335754	0
12410.000000	99.035606	0
12500.000000	98.910217	0
12650.000000	98.704948	0
12800.000000	98.502312	0
13150.000000	98.019691	0
13200.000000	97.949402	0
13400.000000	97.664078	0
13600.000000	97.382500	0
13800.000000	97.105461	0
14000.000000	96.835701	0
14300.000000	96.463257	0
14500.000000	96.222733	0
14750.000000	95.931709	0
15000.000000	95.632698	0
15250.000000	95.064346	0
15500.000000	94.483849	0
15750.000000	93.900871	0
16000.000000	93.313568	0
16250.000000	92.722229	0
16500.000000	92.127029	0
16750.000000	91.528259	0
17000.000000	90.926239	0
17250.000000	90.321144	0
17500.000000	89.713249	0
17750.000000	89.102798	0
18000.000000	88.490089	0
18250.000000	87.875313	0
18500.000000	87.258789	0
18750.000000	86.640732	0
19000.000000	86.021362	0
19250.000000	85.400887	0
19500.000000	84.779472	0
19750.000000	84.161453	0
